1000 2994 191 8
1000 2994 221 9
1000 2994 201 10
1000 2994 183 8
1000 2994 222 13
1000 2994 188 10
1000 2994 184 7
1000 2994 186 8
1000 2994 240 8
1000 2994 207 8
1000 2994 216 8
1000 2994 188 5
1000 2994 204 11
1000 2994 230 10
1000 2994 179 6
1000 2994 183 5
1000 2994 219 10
1000 2994 226 7
1000 2994 192 9
1000 2994 227 11
1000 2994 178 8
1000 2994 199 12
1000 2994 197 7
1000 2994 197 13
1000 2994 193 11
1000 2994 198 11
1000 2994 224 7
1000 2994 189 13
1000 2994 198 5
1000 2994 213 8
1000 2994 211 11
1000 2994 192 9
1000 2994 227 7
1000 2994 201 9
1000 2994 191 7
1000 2994 201 9
1000 2994 201 8
1000 2994 202 9
1000 2994 218 8
1000 2994 193 7
1000 2994 258 9
1000 2994 185 10
1000 2994 198 8
1000 2994 246 17
1000 2994 228 12
1000 2994 172 5
1000 2994 190 8
1000 2994 217 6
1000 2994 241 7
1000 2994 202 6
1000 2994 191 13
1000 2994 188 7
1000 2994 169 7
1000 2994 202 5
1000 2994 211 8
1000 2994 232 9
1000 2994 189 7
1000 2994 187 4
1000 2994 212 6
1000 2994 199 9
1000 2994 212 9
1000 2994 197 8
1000 2994 201 7
1000 2994 195 9
1000 2994 197 7
1000 2994 206 14
1000 2994 194 7
1000 2994 203 13
1000 2994 244 17
1000 2994 205 11
1000 2994 193 9
1000 2994 188 13
1000 2994 170 4
1000 2994 188 8
1000 2994 189 5
1000 2994 204 9
1000 2994 244 6
1000 2994 186 7
1000 2994 175 9
1000 2994 209 6
1000 2994 213 11
1000 2994 191 4
1000 2994 187 11
1000 2994 179 9
1000 2994 203 5
1000 2994 194 6
1000 2994 288 19
1000 2994 229 14
1000 2994 197 7
1000 2994 230 9
1000 2994 227 10
1000 2994 205 9
1000 2994 190 8
1000 2994 199 12
1000 2994 209 9
1000 2994 230 8
1000 2994 174 7
1000 2994 213 9
1000 2994 187 10
1000 2994 226 9
1000 2994 202 7
1000 2994 233 9
1000 2994 218 7
1000 2994 211 7
1000 2994 199 7
1000 2994 181 5
1000 2994 209 9
1000 2994 231 8
1000 2994 235 14
1000 2994 221 12
1000 2994 192 12
1000 2994 184 12
1000 2994 225 7
1000 2994 214 9
1000 2994 201 11
1000 2994 205 4
1000 2994 201 10
1000 2994 176 6
1000 2994 181 8
1000 2994 243 12
1000 2994 219 16
1000 2994 172 6
1000 2994 194 7
1000 2994 189 5
1000 2994 194 3
1000 2994 206 6
1000 2994 208 8
1000 2994 195 8
1000 2994 201 9
1000 2994 227 6
1000 2994 194 5
1000 2994 217 10
1000 2994 201 6
1000 2994 200 8
1000 2994 195 7
1000 2994 206 8
1000 2994 192 8
1000 2994 217 12
1000 2994 177 5
1000 2994 183 6
1000 2994 208 11
1000 2994 205 9
1000 2994 221 11
1000 2994 232 11
1000 2994 209 8
1000 2994 266 12
1000 2994 216 10
1000 2994 180 7
1000 2994 170 7
1000 2994 206 7
1000 2994 201 8
1000 2994 170 11
1000 2994 199 6
1000 2994 190 7
1000 2994 216 11
1000 2994 203 13
1000 2994 217 9
1000 2994 216 8
1000 2994 221 11
1000 2994 194 10
1000 2994 191 4
1000 2994 183 8
1000 2994 187 8
1000 2994 164 6
1000 2994 187 6
1000 2994 219 8
1000 2994 198 8
1000 2994 178 11
1000 2994 205 6
1000 2994 200 6
1000 2994 208 12
1000 2994 204 12
1000 2994 225 11
1000 2994 215 6
1000 2994 189 6
1000 2994 213 8
1000 2994 214 12
1000 2994 222 14
1000 2994 201 7
1000 2994 191 8
1000 2994 182 7
1000 2994 185 8
1000 2994 176 6
1000 2994 206 9
1000 2994 198 9
1000 2994 154 6
1000 2994 197 7
